draw,district,total_pop,chain,plan_dev,comp_edge,comp_polsby,nv_ldp,nv_komei,nv_ruling,nv_cdp,nv_opp_coalition_4,nv_opp_coalition_5,nv_opp_all,ldp_share,komei_share,ruling_share,ldp_v_komei,ldp_v_cdp,ruling_v_cdp,ruling_v_opp_coalition_4,ruling_v_opp_coalition_5,ruling_v_opp_all,seats_ldp_v_cdp,seats_ruling_v_cdp,seats_ruling_v_opp_coalition_4,seats_ruling_v_opp_coalition_5,seats_ruling_v_opp_all,egap_ldp_v_cdp,egap_ruling_v_cdp,egap_ruling_v_opp_coalition_4,egap_ruling_v_opp_coalition_5,egap_ruling_v_opp_all,pbias_ldp_v_cdp,pbias_ruling_v_cdp,pbias_ruling_v_opp_coalition_4,pbias_ruling_v_opp_coalition_5,pbias_ruling_v_opp_all,mun_split,gun_split,koiki_split,max_to_min
1888,4,425490, 1,0.04061,0.8426,0.19456, 77310,15008, 92318,40752,65265,74853, 86059,0.4150,0.08055,0.4955,0.8375,0.6548,0.6938,0.5858,0.5522,0.5175,5,5,5,5,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.2436,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,3,1.078
1888,5,454901, 1,0.04061,0.8426,0.19810, 74784,16161, 90946,41808,68753,78734, 91342,0.3923,0.08478,0.4771,0.8223,0.6414,0.6851,0.5695,0.5360,0.4989,5,5,5,5,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.2436,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,3,1.078
1889,1,422243, 1,0.04061,0.8426,0.04564, 86198,15380,101578,41027,66615,78101, 89274,0.4341,0.07746,0.5116,0.8486,0.6775,0.7123,0.6039,0.5653,0.5322,5,5,5,5,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.2436,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,3,1.078
1889,2,455006, 1,0.04061,0.8426,0.11827, 92895,17034,109929,43943,68408,78822, 89690,0.4467,0.08191,0.5286,0.8451,0.6789,0.7144,0.6164,0.5824,0.5507,5,5,5,5,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.2436,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,3,1.078
1889,3,428603, 1,0.04061,0.8426,0.07675, 99378,14909,114287,42843,69314,79557, 90001,0.4686,0.07030,0.5389,0.8696,0.6988,0.7274,0.6225,0.5896,0.5594,5,5,5,5,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.2436,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,3,1.078
1889,4,425490, 1,0.04061,0.8426,0.19456, 77310,15008, 92318,40752,65265,74853, 86059,0.4150,0.08055,0.4955,0.8375,0.6548,0.6938,0.5858,0.5522,0.5175,5,5,5,5,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.2436,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,3,1.078
1889,5,454901, 1,0.04061,0.8426,0.19810, 74784,16161, 90946,41808,68753,78734, 91342,0.3923,0.08478,0.4771,0.8223,0.6414,0.6851,0.5695,0.5360,0.4989,5,5,5,5,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.2436,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,3,1.078
1890,1,422243, 1,0.04061,0.8426,0.04564, 86198,15380,101578,41027,66615,78101, 89274,0.4341,0.07746,0.5116,0.8486,0.6775,0.7123,0.6039,0.5653,0.5322,5,5,5,5,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.2436,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,3,1.078
1890,2,455006, 1,0.04061,0.8426,0.11827, 92895,17034,109929,43943,68408,78822, 89690,0.4467,0.08191,0.5286,0.8451,0.6789,0.7144,0.6164,0.5824,0.5507,5,5,5,5,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.2436,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,3,1.078
1890,3,428603, 1,0.04061,0.8426,0.07675, 99378,14909,114287,42843,69314,79557, 90001,0.4686,0.07030,0.5389,0.8696,0.6988,0.7274,0.6225,0.5896,0.5594,5,5,5,5,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.2436,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,3,1.078
1890,4,425490, 1,0.04061,0.8426,0.19456, 77310,15008, 92318,40752,65265,74853, 86059,0.4150,0.08055,0.4955,0.8375,0.6548,0.6938,0.5858,0.5522,0.5175,5,5,5,5,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.2436,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,3,1.078
1890,5,454901, 1,0.04061,0.8426,0.19810, 74784,16161, 90946,41808,68753,78734, 91342,0.3923,0.08478,0.4771,0.8223,0.6414,0.6851,0.5695,0.5360,0.4989,5,5,5,5,4,-0.1564,-0.08481,-0.2986,-0.3677,-0.2436,-0.1,-0.1,-0.1,-0.1,-0.1,0,0,3,1.078
1897,1,452416, 1,0.06659,0.8565,0.18958, 72926,17046, 89972,40563,66311,75974, 88380,0.3905,0.09127,0.4818,0.8106,0.6426,0.6893,0.5757,0.5422,0.5045,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.120
1897,2,432682, 1,0.06659,0.8565,0.06959,100153,15049,115202,43232,69947,80282, 90836,0.4682,0.07035,0.5385,0.8694,0.6985,0.7271,0.6222,0.5893,0.5591,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.120
1897,3,457171, 1,0.06659,0.8565,0.04369, 93264,16622,109885,44947,72388,84818, 97009,0.4333,0.07723,0.5105,0.8488,0.6748,0.7097,0.6029,0.5644,0.5311,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.120
1897,4,435843, 1,0.06659,0.8565,0.19001, 78678,15847, 94524,41419,65581,75471, 87190,0.4134,0.08327,0.4967,0.8324,0.6551,0.6953,0.5904,0.5560,0.5202,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.120
1897,5,408131, 1,0.06659,0.8565,0.18215, 85545,13930, 99475,40212,64127,73523, 82950,0.4518,0.07358,0.5254,0.8600,0.6803,0.7121,0.6080,0.5750,0.5453,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.120
1908,1,434672, 1,0.06278,0.8519,0.04077, 87421,15403,102824,42556,68166,80071, 91656,0.4320,0.07612,0.5081,0.8503,0.6726,0.7073,0.6014,0.5622,0.5287,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1, 0.1,-0.1, 0.1, 0.1,0,0,2,1.129
1908,2,411574, 1,0.06278,0.8519,0.14038, 94764,13947,108711,41933,67859,77961, 88214,0.4636,0.06823,0.5318,0.8717,0.6932,0.7216,0.6157,0.5824,0.5520,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1, 0.1,-0.1, 0.1, 0.1,0,0,2,1.129
1908,3,431373, 1,0.06278,0.8519,0.07427, 74272,17063, 91335,38469,63206,72321, 84109,0.4045,0.09293,0.4974,0.8132,0.6588,0.7036,0.5910,0.5581,0.5206,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1, 0.1,-0.1, 0.1, 0.1,0,0,2,1.129
1908,4,443926, 1,0.06278,0.8519,0.18177, 89611,15189,104800,42648,68166,78273, 88447,0.4464,0.07566,0.5220,0.8551,0.6776,0.7108,0.6059,0.5725,0.5423,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1, 0.1,-0.1, 0.1, 0.1,0,0,2,1.129
1908,5,464698, 1,0.06278,0.8519,0.18980, 84498,16891,101389,44767,70958,81441, 93939,0.4134,0.08263,0.4960,0.8334,0.6537,0.6937,0.5883,0.5546,0.5191,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1, 0.1,-0.1, 0.1, 0.1,0,0,2,1.129
1909,1,434672, 1,0.06278,0.8519,0.04077, 87421,15403,102824,42556,68166,80071, 91656,0.4320,0.07612,0.5081,0.8503,0.6726,0.7073,0.6014,0.5622,0.5287,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1, 0.1,-0.1, 0.1, 0.1,0,0,2,1.129
1909,2,411574, 1,0.06278,0.8519,0.14038, 94764,13947,108711,41933,67859,77961, 88214,0.4636,0.06823,0.5318,0.8717,0.6932,0.7216,0.6157,0.5824,0.5520,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1, 0.1,-0.1, 0.1, 0.1,0,0,2,1.129
1909,3,431373, 1,0.06278,0.8519,0.07427, 74272,17063, 91335,38469,63206,72321, 84109,0.4045,0.09293,0.4974,0.8132,0.6588,0.7036,0.5910,0.5581,0.5206,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1, 0.1,-0.1, 0.1, 0.1,0,0,2,1.129
1909,4,443926, 1,0.06278,0.8519,0.18177, 89611,15189,104800,42648,68166,78273, 88447,0.4464,0.07566,0.5220,0.8551,0.6776,0.7108,0.6059,0.5725,0.5423,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1, 0.1,-0.1, 0.1, 0.1,0,0,2,1.129
1909,5,464698, 1,0.06278,0.8519,0.18980, 84498,16891,101389,44767,70958,81441, 93939,0.4134,0.08263,0.4960,0.8334,0.6537,0.6937,0.5883,0.5546,0.5191,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1, 0.1,-0.1, 0.1, 0.1,0,0,2,1.129
1914,1,412970, 1,0.05924,0.8333,0.12535, 93444,13745,107189,41591,66525,78149, 88248,0.4612,0.06784,0.5290,0.8718,0.6920,0.7205,0.6170,0.5783,0.5485,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1,-0.1,-0.1,1,0,4,1.122
1914,2,433276, 1,0.05924,0.8333,0.05272, 88741,15605,104346,42899,69500,79883, 91622,0.4347,0.07644,0.5111,0.8505,0.6741,0.7087,0.6002,0.5664,0.5325,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1,-0.1,-0.1,1,0,4,1.122
1914,3,431373, 1,0.05924,0.8333,0.07427, 74272,17063, 91335,38469,63206,72321, 84109,0.4045,0.09293,0.4974,0.8132,0.6588,0.7036,0.5910,0.5581,0.5206,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1,-0.1,-0.1,1,0,4,1.122
1914,4,445472, 1,0.05924,0.8333,0.15595, 79103,15039, 94142,43393,69707,79861, 91708,0.4076,0.07749,0.4851,0.8403,0.6458,0.6845,0.5746,0.5410,0.5065,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1,-0.1,-0.1,1,0,4,1.122
1914,5,463152, 1,0.05924,0.8333,0.13964, 95006,17041,112047,44022,69417,79853, 90679,0.4501,0.08073,0.5308,0.8479,0.6834,0.7179,0.6175,0.5839,0.5527,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1,-0.1,-0.1,1,0,4,1.122
1916,1,445670, 1,0.05872,0.8565,0.18130, 82665,17049, 99714,41357,65864,75807, 86291,0.4266,0.08798,0.5146,0.8290,0.6665,0.7068,0.6022,0.5681,0.5361,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1, 0.3,-0.1, 0.1, 0.1,0,0,2,1.112
1916,2,457507, 1,0.05872,0.8565,0.06505, 80334,16922, 97256,41772,68098,77639, 90153,0.4095,0.08626,0.4958,0.8260,0.6579,0.6995,0.5882,0.5561,0.5190,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1, 0.3,-0.1, 0.1, 0.1,0,0,2,1.112
1916,3,436820, 1,0.05872,0.8565,0.20614, 85383,15172,100554,42755,68367,78589, 90052,0.4294,0.07631,0.5057,0.8492,0.6664,0.7017,0.5953,0.5613,0.5275,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1, 0.3,-0.1, 0.1, 0.1,0,0,2,1.112
1916,4,434672, 1,0.05872,0.8565,0.04077, 87421,15403,102824,42556,68166,80071, 91656,0.4320,0.07612,0.5081,0.8503,0.6726,0.7073,0.6014,0.5622,0.5287,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1, 0.3,-0.1, 0.1, 0.1,0,0,2,1.112
1916,5,411574, 1,0.05872,0.8565,0.14038, 94764,13947,108711,41933,67859,77961, 88214,0.4636,0.06823,0.5318,0.8717,0.6932,0.7216,0.6157,0.5824,0.5520,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1, 0.3,-0.1, 0.1, 0.1,0,0,2,1.112
1928,1,457507, 1,0.06691,0.8241,0.06505, 80334,16922, 97256,41772,68098,77639, 90153,0.4095,0.08626,0.4958,0.8260,0.6579,0.6995,0.5882,0.5561,0.5190,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.3, 0.1, 0.1, 0.1,1,0,4,1.125
1928,2,415143, 1,0.06691,0.8241,0.14178, 76789,15881, 92670,38993,61663,71035, 80857,0.4249,0.08788,0.5128,0.8286,0.6632,0.7039,0.6005,0.5661,0.5340,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.3, 0.1, 0.1, 0.1,1,0,4,1.125
1928,3,414540, 1,0.06691,0.8241,0.04621, 81619,15146, 96765,40671,64541,74654, 86115,0.4279,0.07941,0.5073,0.8435,0.6674,0.7041,0.5999,0.5645,0.5291,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.3, 0.1, 0.1, 0.1,1,0,4,1.125
1928,4,432550, 1,0.06691,0.8241,0.11174, 86130,14981,101111,42307,68780,78625, 89613,0.4334,0.07538,0.5088,0.8519,0.6706,0.7050,0.5952,0.5625,0.5301,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.3, 0.1, 0.1, 0.1,1,0,4,1.125
1928,5,466503, 1,0.06691,0.8241,0.12781,105693,15564,121257,46630,75272,88115, 99629,0.4612,0.06791,0.5291,0.8717,0.6939,0.7223,0.6170,0.5792,0.5490,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.3, 0.1, 0.1, 0.1,1,0,4,1.125
1929,1,430593, 1,0.06792,0.8380,0.04555, 86645,15264,101909,42167,67532,79346, 90821,0.4321,0.07612,0.5082,0.8503,0.6727,0.7073,0.6015,0.5622,0.5288,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.138
1929,2,410232, 1,0.06792,0.8380,0.14273, 74536,15267, 89803,39658,63174,72465, 83630,0.4105,0.08408,0.4946,0.8300,0.6527,0.6937,0.5870,0.5534,0.5178,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.138
1929,3,466945, 1,0.06792,0.8380,0.06702,108456,16761,125217,46793,75999,87166, 98652,0.4666,0.07210,0.5387,0.8662,0.6986,0.7280,0.6223,0.5896,0.5593,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.138
1929,4,426057, 1,0.06792,0.8380,0.16278, 88001,14157,102158,41192,65339,75116, 84884,0.4531,0.07289,0.5260,0.8615,0.6812,0.7127,0.6099,0.5763,0.5462,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.138
1929,5,452416, 1,0.06792,0.8380,0.18958, 72926,17046, 89972,40563,66311,75974, 88380,0.3905,0.09127,0.4818,0.8106,0.6426,0.6893,0.5757,0.5422,0.5045,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.138
1930,1,430593, 1,0.06792,0.8380,0.04555, 86645,15264,101909,42167,67532,79346, 90821,0.4321,0.07612,0.5082,0.8503,0.6727,0.7073,0.6015,0.5622,0.5288,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.138
1930,2,410232, 1,0.06792,0.8380,0.14273, 74536,15267, 89803,39658,63174,72465, 83630,0.4105,0.08408,0.4946,0.8300,0.6527,0.6937,0.5870,0.5534,0.5178,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.138
1930,3,466945, 1,0.06792,0.8380,0.06702,108456,16761,125217,46793,75999,87166, 98652,0.4666,0.07210,0.5387,0.8662,0.6986,0.7280,0.6223,0.5896,0.5593,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.138
1930,4,426057, 1,0.06792,0.8380,0.16278, 88001,14157,102158,41192,65339,75116, 84884,0.4531,0.07289,0.5260,0.8615,0.6812,0.7127,0.6099,0.5763,0.5462,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.138
1930,5,452416, 1,0.06792,0.8380,0.18958, 72926,17046, 89972,40563,66311,75974, 88380,0.3905,0.09127,0.4818,0.8106,0.6426,0.6893,0.5757,0.5422,0.5045,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.138
1944,1,435843, 1,0.06714,0.8287,0.19001, 78678,15847, 94524,41419,65581,75471, 87190,0.4134,0.08327,0.4967,0.8324,0.6551,0.6953,0.5904,0.5560,0.5202,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.125
1944,2,445670, 1,0.06714,0.8287,0.18130, 82665,17049, 99714,41357,65864,75807, 86291,0.4266,0.08798,0.5146,0.8290,0.6665,0.7068,0.6022,0.5681,0.5361,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.125
1944,3,414877, 1,0.06714,0.8287,0.20223, 75807,13927, 89734,39419,64573,73689, 85039,0.4158,0.07639,0.4922,0.8448,0.6579,0.6948,0.5815,0.5491,0.5134,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.125
1944,4,423247, 1,0.06714,0.8287,0.05148, 85394,15423,100817,40996,66328,77694, 88941,0.4326,0.07813,0.5107,0.8471,0.6756,0.7109,0.6032,0.5648,0.5313,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.125
1944,5,466606, 1,0.06714,0.8287,0.06273,108022,16248,124271,47183,76007,87406, 98904,0.4661,0.07011,0.5362,0.8693,0.6960,0.7248,0.6205,0.5871,0.5568,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.125
1945,1,435843, 1,0.06714,0.8287,0.19001, 78678,15847, 94524,41419,65581,75471, 87190,0.4134,0.08327,0.4967,0.8324,0.6551,0.6953,0.5904,0.5560,0.5202,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.125
1945,2,445670, 1,0.06714,0.8287,0.18130, 82665,17049, 99714,41357,65864,75807, 86291,0.4266,0.08798,0.5146,0.8290,0.6665,0.7068,0.6022,0.5681,0.5361,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.125
1945,3,414877, 1,0.06714,0.8287,0.20223, 75807,13927, 89734,39419,64573,73689, 85039,0.4158,0.07639,0.4922,0.8448,0.6579,0.6948,0.5815,0.5491,0.5134,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.125
1945,4,423247, 1,0.06714,0.8287,0.05148, 85394,15423,100817,40996,66328,77694, 88941,0.4326,0.07813,0.5107,0.8471,0.6756,0.7109,0.6032,0.5648,0.5313,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.125
1945,5,466606, 1,0.06714,0.8287,0.06273,108022,16248,124271,47183,76007,87406, 98904,0.4661,0.07011,0.5362,0.8693,0.6960,0.7248,0.6205,0.5871,0.5568,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344, 0.1,-0.1,-0.1, 0.1, 0.1,1,0,3,1.125
1957,1,451409, 1,0.03469,0.8380,0.17505, 93154,15151,108306,44031,69881,80232, 90699,0.4508,0.07331,0.5241,0.8601,0.6791,0.7110,0.6078,0.5744,0.5442,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1, 0.1, 0.1,1,0,4,1.069
1957,2,428603, 1,0.03469,0.8380,0.07675, 99378,14909,114287,42843,69314,79557, 90001,0.4686,0.07030,0.5389,0.8696,0.6988,0.7274,0.6225,0.5896,0.5594,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1, 0.1, 0.1,1,0,4,1.069
1957,3,452416, 1,0.03469,0.8380,0.18958, 72926,17046, 89972,40563,66311,75974, 88380,0.3905,0.09127,0.4818,0.8106,0.6426,0.6893,0.5757,0.5422,0.5045,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1, 0.1, 0.1,1,0,4,1.069
1957,4,430593, 1,0.03469,0.8380,0.04555, 86645,15264,101909,42167,67532,79346, 90821,0.4321,0.07612,0.5082,0.8503,0.6727,0.7073,0.6015,0.5622,0.5288,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1, 0.1, 0.1,1,0,4,1.069
1957,5,423222, 1,0.03469,0.8380,0.08143, 78462,16123, 94585,40769,65316,74959, 86465,0.4140,0.08508,0.4991,0.8296,0.6581,0.6988,0.5915,0.5579,0.5224,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1,-0.1, 0.1, 0.1,1,0,4,1.069
1963,1,440010, 1,0.04948,0.8102,0.14165, 87964,15052,103016,43208,68693,78825, 89166,0.4406,0.07540,0.5160,0.8539,0.6706,0.7045,0.5999,0.5665,0.5360,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1, 0.3, 0.1, 0.1,1,0,3,1.091
1963,2,420537, 1,0.04948,0.8102,0.19396, 70508,15924, 86432,37567,61745,70671, 82165,0.3996,0.09025,0.4898,0.8158,0.6524,0.6970,0.5833,0.5502,0.5127,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1, 0.3, 0.1, 0.1,1,0,3,1.091
1963,3,458883, 1,0.04948,0.8102,0.06837, 85931,17101,103032,44610,70287,80956, 93483,0.4179,0.08316,0.5010,0.8340,0.6583,0.6979,0.5945,0.5600,0.5243,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1, 0.3, 0.1, 0.1,1,0,3,1.091
1963,4,438210, 1,0.04948,0.8102,0.04648, 86785,15507,102293,42145,68316,80059, 91551,0.4302,0.07687,0.5071,0.8484,0.6731,0.7082,0.5996,0.5610,0.5277,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1, 0.3, 0.1, 0.1,1,0,3,1.091
1963,5,428603, 1,0.04948,0.8102,0.07675, 99378,14909,114287,42843,69314,79557, 90001,0.4686,0.07030,0.5389,0.8696,0.6988,0.7274,0.6225,0.5896,0.5594,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1, 0.3, 0.1, 0.1,1,0,3,1.091
1972,1,422908, 1,0.04939,0.8657,0.04901, 84960,14910, 99870,41386,66337,77934, 89194,0.4320,0.07581,0.5078,0.8508,0.6724,0.7070,0.6009,0.5617,0.5282,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,1,0,2,1.101
1972,2,455599, 1,0.04939,0.8657,0.16107, 85942,17416,103358,42562,67709,77866, 88515,0.4302,0.08717,0.5173,0.8315,0.6688,0.7083,0.6042,0.5703,0.5387,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,1,0,2,1.101
1972,3,415653, 1,0.04939,0.8657,0.12279, 95539,14087,109626,42322,68493,78686, 89049,0.4633,0.06831,0.5316,0.8715,0.6930,0.7215,0.6155,0.5821,0.5518,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,1,0,2,1.101
1972,4,434576, 1,0.04939,0.8657,0.26996, 83791,15159, 98949,42330,67718,77943, 89456,0.4261,0.07708,0.5032,0.8468,0.6644,0.7004,0.5937,0.5594,0.5252,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,1,0,2,1.101
1972,5,457507, 1,0.04939,0.8657,0.06505, 80334,16922, 97256,41772,68098,77639, 90153,0.4095,0.08626,0.4958,0.8260,0.6579,0.6995,0.5882,0.5561,0.5190,5,5,5,5,5,-0.1564,-0.08481,-0.2986,-0.3677,-0.4344, 0.1, 0.1,-0.1, 0.1, 0.1,1,0,2,1.101
1976,1,444305, 1,0.05872,0.8194,0.18719, 79511,13958, 93469,42243,68618,78292, 89375,0.4172,0.07325,0.4905,0.8507,0.6531,0.6887,0.5767,0.5442,0.5112,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1, 0.1, 0.1, 0.1,0,0,3,1.094
1976,2,411574, 1,0.05872,0.8194,0.14038, 94764,13947,108711,41933,67859,77961, 88214,0.4636,0.06823,0.5318,0.8717,0.6932,0.7216,0.6157,0.5824,0.5520,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1, 0.1, 0.1, 0.1,0,0,3,1.094
1976,3,450060, 1,0.05872,0.8194,0.05478, 77241,17759, 95000,40126,66035,75628, 87744,0.4038,0.09283,0.4966,0.8131,0.6581,0.7031,0.5899,0.5568,0.5199,5,5,5,5,5,-0.1564,-0.08482,-0.2986,-0.3677,-0.4344,-0.1,-0.1, 0.1, 0.1, 0.1,0,0,3,1.094
