draw,district,total_pop,chain,plan_dev,comp_edge,comp_polsby,nv_ldp,nv_komei,nv_ruling,nv_cdp,nv_opp_coalition_4,nv_opp_coalition_5,nv_opp_all,ldp_share,komei_share,ruling_share,ldp_v_komei,ldp_v_cdp,ruling_v_cdp,ruling_v_opp_coalition_4,ruling_v_opp_coalition_5,ruling_v_opp_all,seats_ldp_v_cdp,seats_ruling_v_cdp,seats_ruling_v_opp_coalition_4,seats_ruling_v_opp_coalition_5,seats_ruling_v_opp_all,egap_ldp_v_cdp,egap_ruling_v_cdp,egap_ruling_v_opp_coalition_4,egap_ruling_v_opp_coalition_5,egap_ruling_v_opp_all,pbias_ldp_v_cdp,pbias_ruling_v_cdp,pbias_ruling_v_opp_coalition_4,pbias_ruling_v_opp_coalition_5,pbias_ruling_v_opp_all,mun_split,gun_split,koiki_split,max_to_min
3650,1,322872, 1,0.3102,0.7738,0.36992,50489,16807, 67296,18230,30351,38360,49581,0.4109,0.1368,0.5477,0.7503,0.7347,0.7869,0.6892,0.6369,0.5758,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1, 0.1,-0.1,2,0,0,1.685
3650,2,496772, 1,0.3102,0.7738,0.12032,69571,20001, 89572,30634,49749,67001,85131,0.3767,0.1083,0.4850,0.7767,0.6943,0.7452,0.6429,0.5721,0.5127,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1, 0.1,-0.1,2,0,0,1.685
3650,3,294853, 1,0.3102,0.7738,0.11010,49542,13288, 62830,19685,31271,41079,50867,0.4160,0.1116,0.5276,0.7886,0.7157,0.7615,0.6677,0.6047,0.5526,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1, 0.1,-0.1,2,0,0,1.685
3650,4,388038, 1,0.3102,0.7738,0.06467,58313,17140, 75453,25144,40075,51615,64016,0.3976,0.1169,0.5144,0.7729,0.6987,0.7501,0.6531,0.5938,0.5410,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1, 0.1,-0.1,2,0,0,1.685
3650,5,393203, 1,0.3102,0.7738,0.10371,59163,20178, 79341,20083,36894,46702,58654,0.4071,0.1389,0.5460,0.7457,0.7466,0.7980,0.6826,0.6295,0.5750,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1, 0.1,-0.1,2,0,0,1.685
3651,1,322872, 1,0.3102,0.7738,0.36992,50489,16807, 67296,18230,30351,38360,49581,0.4109,0.1368,0.5477,0.7503,0.7347,0.7869,0.6892,0.6369,0.5758,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1, 0.1,-0.1,2,0,0,1.685
3651,2,496772, 1,0.3102,0.7738,0.12032,69571,20001, 89572,30634,49749,67001,85131,0.3767,0.1083,0.4850,0.7767,0.6943,0.7452,0.6429,0.5721,0.5127,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1, 0.1,-0.1,2,0,0,1.685
3651,3,294853, 1,0.3102,0.7738,0.11010,49542,13288, 62830,19685,31271,41079,50867,0.4160,0.1116,0.5276,0.7886,0.7157,0.7615,0.6677,0.6047,0.5526,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1, 0.1,-0.1,2,0,0,1.685
3651,4,388038, 1,0.3102,0.7738,0.06467,58313,17140, 75453,25144,40075,51615,64016,0.3976,0.1169,0.5144,0.7729,0.6987,0.7501,0.6531,0.5938,0.5410,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1, 0.1,-0.1,2,0,0,1.685
3651,5,393203, 1,0.3102,0.7738,0.10371,59163,20178, 79341,20083,36894,46702,58654,0.4071,0.1389,0.5460,0.7457,0.7466,0.7980,0.6826,0.6295,0.5750,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1, 0.1,-0.1,2,0,0,1.685
3659,1,293034, 1,0.2299,0.7976,0.14108,48602,13143, 61745,18348,29267,39388,50058,0.4143,0.1120,0.5263,0.7872,0.7260,0.7710,0.6785,0.6105,0.5523,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1,-0.1,-0.1,-0.1,-0.1,2,0,0,1.591
3659,2,466299, 1,0.2299,0.7976,0.19787,65279,18521, 83800,28982,47116,62510,79663,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1,-0.1,-0.1,-0.1,-0.1,2,0,0,1.591
3659,3,417352, 1,0.2299,0.7976,0.19111,66346,21097, 87443,26126,42106,52124,65299,0.4141,0.1317,0.5458,0.7588,0.7175,0.7700,0.6750,0.6265,0.5725,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1,-0.1,-0.1,-0.1,-0.1,2,0,0,1.591
3659,4,406432, 1,0.2299,0.7976,0.04782,60186,18249, 78436,24653,40664,54113,66877,0.3939,0.1194,0.5133,0.7674,0.7094,0.7609,0.6586,0.5918,0.5398,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1,-0.1,-0.1,-0.1,-0.1,2,0,0,1.591
3659,5,312621, 1,0.2299,0.7976,0.16298,46664,16403, 63067,15669,29187,36622,46351,0.4045,0.1422,0.5467,0.7399,0.7486,0.8010,0.6836,0.6326,0.5764,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1,-0.1,-0.1,-0.1,-0.1,2,0,0,1.591
3686,1,254092, 1,0.3298,0.8036,0.38299,39334,13522, 52856,14070,23773,29655,38082,0.4108,0.1412,0.5520,0.7442,0.7366,0.7898,0.6898,0.6406,0.5812,5,5,5,5,5,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,0,1.860
3686,2,472661, 1,0.3298,0.8036,0.06384,74522,21329, 95851,29740,48071,64026,79119,0.4055,0.1161,0.5216,0.7775,0.7148,0.7632,0.6660,0.5995,0.5478,5,5,5,5,5,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,0,1.860
3686,3,466299, 1,0.3298,0.8036,0.19787,65279,18521, 83800,28982,47116,62510,79663,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,5,5,5,5,5,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,0,1.860
3686,4,405481, 1,0.3298,0.8036,0.13799,61067,20753, 81820,20755,38068,48238,60529,0.4074,0.1385,0.5459,0.7464,0.7464,0.7977,0.6825,0.6291,0.5748,5,5,5,5,5,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,0,1.860
3686,5,297205, 1,0.3298,0.8036,0.14542,46876,13289, 60165,20230,31312,40328,50856,0.4030,0.1143,0.5173,0.7792,0.6986,0.7484,0.6577,0.5987,0.5419,5,5,5,5,5,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,0,1.860
3687,1,254092, 1,0.3298,0.8036,0.38299,39334,13522, 52856,14070,23773,29655,38082,0.4108,0.1412,0.5520,0.7442,0.7366,0.7898,0.6898,0.6406,0.5812,5,5,5,5,5,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,0,1.860
3687,2,472661, 1,0.3298,0.8036,0.06384,74522,21329, 95851,29740,48071,64026,79119,0.4055,0.1161,0.5216,0.7775,0.7148,0.7632,0.6660,0.5995,0.5478,5,5,5,5,5,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,0,1.860
3687,3,466299, 1,0.3298,0.8036,0.19787,65279,18521, 83800,28982,47116,62510,79663,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,5,5,5,5,5,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,0,1.860
3687,4,405481, 1,0.3298,0.8036,0.13799,61067,20753, 81820,20755,38068,48238,60529,0.4074,0.1385,0.5459,0.7464,0.7464,0.7977,0.6825,0.6291,0.5748,5,5,5,5,5,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,0,1.860
3687,5,297205, 1,0.3298,0.8036,0.14542,46876,13289, 60165,20230,31312,40328,50856,0.4030,0.1143,0.5173,0.7792,0.6986,0.7484,0.6577,0.5987,0.5419,5,5,5,5,5,-0.06764,0.03399,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,0,1.860
3689,1,343958, 1,0.2779,0.8155,0.13133,58626,16362, 74988,20785,33611,43653,55224,0.4296,0.1199,0.5495,0.7819,0.7383,0.7830,0.6905,0.6321,0.5759,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,1,1.703
3689,2,346427, 1,0.2779,0.8155,0.20124,52453,17791, 70244,19003,33310,41333,52275,0.4063,0.1378,0.5442,0.7467,0.7341,0.7871,0.6783,0.6296,0.5733,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,1,1.703
3689,3,273767, 1,0.2779,0.8155,0.12189,41405,13733, 55138,17131,28012,35786,45223,0.3926,0.1302,0.5228,0.7510,0.7074,0.7630,0.6631,0.6064,0.5494,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,1,1.703
3689,4,465287, 1,0.2779,0.8155,0.04706,69315,21006, 90321,27877,46292,61475,75863,0.3968,0.1203,0.5171,0.7675,0.7132,0.7642,0.6612,0.5950,0.5435,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,1,1.703
3689,5,466299, 1,0.2779,0.8155,0.19787,65279,18521, 83800,28982,47116,62510,79663,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,1,1.703
3710,1,270120, 1,0.2876,0.8095,0.21558,40072,14412, 54484,13340,25123,31306,39862,0.4024,0.1447,0.5472,0.7355,0.7502,0.8033,0.6844,0.6351,0.5775,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1,-0.1,-0.1,2,0,1,1.762
3710,2,475930, 1,0.2876,0.8095,0.18707,66627,18904, 85531,29581,48089,63801,81309,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1,-0.1,-0.1,2,0,1,1.762
3710,3,291581, 1,0.2876,0.8095,0.07902,46108,13462, 59569,17995,29497,37682,46273,0.4157,0.1214,0.5371,0.7740,0.7193,0.7680,0.6688,0.6125,0.5628,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1,-0.1,-0.1,2,0,1,1.762
3710,4,409102, 1,0.2876,0.8095,0.07330,64327,18353, 82680,25718,41271,55347,68422,0.4052,0.1156,0.5209,0.7781,0.7144,0.7628,0.6671,0.5990,0.5472,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1,-0.1,-0.1,2,0,1,1.762
3710,5,449005, 1,0.2876,0.8095,0.21247,69944,22283, 92227,27143,44361,56619,72383,0.4045,0.1289,0.5334,0.7584,0.7205,0.7726,0.6752,0.6196,0.5603,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1,-0.1,-0.1,2,0,1,1.762
3719,1,421401, 1,0.3217,0.7917,0.35963,69261,21548, 90809,25107,41378,53161,67963,0.4156,0.1293,0.5449,0.7628,0.7340,0.7834,0.6870,0.6308,0.5720,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403,-0.1,-0.1,-0.1,-0.1,-0.1,1,0,1,1.883
3719,2,266149, 1,0.3217,0.7917,0.09740,37651,11819, 49469,15753,25289,34493,42750,0.3877,0.1217,0.5094,0.7611,0.7050,0.7585,0.6617,0.5892,0.5364,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403,-0.1,-0.1,-0.1,-0.1,-0.1,1,0,1,1.883
3719,3,501123, 1,0.3217,0.7917,0.25996,70154,19904, 90058,31146,50635,67178,85613,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403,-0.1,-0.1,-0.1,-0.1,-0.1,1,0,1,1.883
3719,4,432883, 1,0.3217,0.7917,0.16381,66416,21803, 88219,25311,43216,53560,67188,0.4065,0.1334,0.5399,0.7529,0.7241,0.7771,0.6712,0.6222,0.5677,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403,-0.1,-0.1,-0.1,-0.1,-0.1,1,0,1,1.883
3719,5,274182, 1,0.3217,0.7917,0.06128,43596,12340, 55936,16460,27823,36364,44735,0.4127,0.1168,0.5296,0.7794,0.7260,0.7727,0.6678,0.6060,0.5556,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403,-0.1,-0.1,-0.1,-0.1,-0.1,1,0,1,1.883
3720,1,282841, 1,0.3102,0.7917,0.19847,43546,14255, 57801,18255,29074,36028,44996,0.4036,0.1321,0.5357,0.7534,0.7046,0.7600,0.6653,0.6160,0.5623,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,1,0,1,1.756
3720,2,293104, 1,0.3102,0.7917,0.15287,47252,13948, 61200,17678,28650,37170,47899,0.4127,0.1218,0.5346,0.7722,0.7278,0.7759,0.6812,0.6221,0.5610,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,1,0,1,1.756
3720,3,405481, 1,0.3102,0.7917,0.13799,61067,20753, 81820,20755,38068,48238,60529,0.4074,0.1385,0.5459,0.7464,0.7464,0.7977,0.6825,0.6291,0.5748,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,1,0,1,1.756
3720,4,417540, 1,0.3102,0.7917,0.06720,65642,18456, 84098,26454,42799,56319,69694,0.4060,0.1141,0.5201,0.7806,0.7128,0.7607,0.6627,0.5989,0.5468,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,1,0,1,1.756
3720,5,496772, 1,0.3102,0.7917,0.12032,69571,20001, 89572,30634,49749,67001,85131,0.3767,0.1083,0.4850,0.7767,0.6943,0.7452,0.6429,0.5721,0.5127,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,1,0,1,1.756
3729,1,317677, 1,0.3217,0.8036,0.16521,54596,15449, 70045,19719,31961,41432,52790,0.4244,0.1201,0.5444,0.7795,0.7347,0.7804,0.6867,0.6283,0.5703,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,1,0,1,1.772
3729,2,282841, 1,0.3217,0.8036,0.19847,43546,14255, 57801,18255,29074,36028,44996,0.4036,0.1321,0.5357,0.7534,0.7046,0.7600,0.6653,0.6160,0.5623,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,1,0,1,1.772
3729,3,501123, 1,0.3217,0.8036,0.25996,70154,19904, 90058,31146,50635,67178,85613,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,1,0,1,1.772
3729,4,388616, 1,0.3217,0.8036,0.05545,57715,17052, 74767,23902,38602,51880,64322,0.3943,0.1165,0.5108,0.7720,0.7072,0.7578,0.6595,0.5904,0.5376,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,1,0,1,1.772
3729,5,405481, 1,0.3217,0.8036,0.13799,61067,20753, 81820,20755,38068,48238,60529,0.4074,0.1385,0.5459,0.7464,0.7464,0.7977,0.6825,0.6291,0.5748,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,1,0,1,1.772
3745,1,268319, 1,0.2923,0.8155,0.19068,39793,14328, 54121,13242,24950,31081,39587,0.4023,0.1449,0.5472,0.7353,0.7503,0.8034,0.6845,0.6352,0.5776,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,2,0,1,1.774
3745,2,282841, 1,0.2923,0.8155,0.19847,43546,14255, 57801,18255,29074,36028,44996,0.4036,0.1321,0.5357,0.7534,0.7046,0.7600,0.6653,0.6160,0.5623,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,2,0,1,1.774
3745,3,417914, 1,0.2923,0.8155,0.15020,70054,19602, 89657,25621,41326,54192,68715,0.4218,0.1180,0.5399,0.7814,0.7323,0.7778,0.6845,0.6233,0.5661,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,2,0,1,1.774
3745,4,450734, 1,0.2923,0.8155,0.04903,67058,20325, 87382,27079,44901,59654,73641,0.3962,0.1201,0.5163,0.7674,0.7124,0.7634,0.6606,0.5943,0.5427,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,2,0,1,1.774
3745,5,475930, 1,0.2923,0.8155,0.18707,66627,18904, 85531,29581,48089,63801,81309,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,2,0,1,1.774
3748,1,254092, 1,0.3298,0.8036,0.38299,39334,13522, 52856,14070,23773,29655,38082,0.4108,0.1412,0.5520,0.7442,0.7366,0.7898,0.6898,0.6406,0.5812,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,0,1.835
3748,2,466299, 1,0.3298,0.8036,0.19787,65279,18521, 83800,28982,47116,62510,79663,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,0,1.835
3748,3,321853, 1,0.3298,0.8036,0.13666,51464,14682, 66145,21863,33951,43543,54813,0.4064,0.1159,0.5224,0.7781,0.7019,0.7516,0.6608,0.6030,0.5468,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,0,1.835
3748,4,405481, 1,0.3298,0.8036,0.13799,61067,20753, 81820,20755,38068,48238,60529,0.4074,0.1385,0.5459,0.7464,0.7464,0.7977,0.6825,0.6291,0.5748,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,0,1.835
3748,5,448013, 1,0.3298,0.8036,0.06126,69934,19936, 89870,28107,45432,60811,75162,0.4032,0.1149,0.5182,0.7782,0.7133,0.7618,0.6642,0.5964,0.5446,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1, 0.1, 0.1,1,0,0,1.835
3753,1,254092, 1,0.3298,0.7857,0.38299,39334,13522, 52856,14070,23773,29655,38082,0.4108,0.1412,0.5520,0.7442,0.7366,0.7898,0.6898,0.6406,0.5812,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,2,0,1,1.919
3753,2,371619, 1,0.3298,0.7857,0.13783,62335,17183, 79518,25469,39807,51182,64008,0.4152,0.1145,0.5296,0.7839,0.7100,0.7574,0.6664,0.6084,0.5540,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,2,0,1,1.919
3753,3,475930, 1,0.3298,0.7857,0.18707,66627,18904, 85531,29581,48089,63801,81309,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,2,0,1,1.919
3753,4,306549, 1,0.3298,0.7857,0.06210,44419,13367, 57786,18583,29756,40466,50208,0.3906,0.1175,0.5081,0.7687,0.7050,0.7567,0.6601,0.5881,0.5351,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,2,0,1,1.919
3753,5,487548, 1,0.3298,0.7857,0.07287,74363,24438, 98801,26074,46915,59652,74643,0.4075,0.1339,0.5414,0.7527,0.7404,0.7912,0.6780,0.6235,0.5697,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1, 0.1,-0.1,-0.1,2,0,1,1.919
3760,1,293034, 1,0.2492,0.7976,0.14108,48602,13143, 61745,18348,29267,39388,50058,0.4143,0.1120,0.5263,0.7872,0.7260,0.7710,0.6785,0.6105,0.5523,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1,-0.1,-0.1,-0.1,-0.1,2,0,0,1.638
3760,2,466299, 1,0.2492,0.7976,0.19787,65279,18521, 83800,28982,47116,62510,79663,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1,-0.1,-0.1,-0.1,-0.1,2,0,0,1.638
3760,3,434380, 1,0.2492,0.7976,0.04698,64521,19558, 84080,26184,43336,57609,71144,0.3954,0.1199,0.5153,0.7674,0.7114,0.7626,0.6599,0.5934,0.5417,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1,-0.1,-0.1,-0.1,-0.1,2,0,0,1.638
3760,4,417352, 1,0.2492,0.7976,0.19111,66346,21097, 87443,26126,42106,52124,65299,0.4141,0.1317,0.5458,0.7588,0.7175,0.7700,0.6750,0.6265,0.5725,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1,-0.1,-0.1,-0.1,-0.1,2,0,0,1.638
3760,5,284673, 1,0.2492,0.7976,0.16806,42329,15094, 57423,14138,26514,33126,42084,0.4032,0.1438,0.5470,0.7372,0.7496,0.8025,0.6841,0.6342,0.5771,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1,-0.1,-0.1,-0.1,-0.1,2,0,0,1.638
3761,1,293034, 1,0.2492,0.7976,0.14108,48602,13143, 61745,18348,29267,39388,50058,0.4143,0.1120,0.5263,0.7872,0.7260,0.7710,0.6785,0.6105,0.5523,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1,-0.1,-0.1,-0.1,-0.1,2,0,0,1.638
3761,2,466299, 1,0.2492,0.7976,0.19787,65279,18521, 83800,28982,47116,62510,79663,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1,-0.1,-0.1,-0.1,-0.1,2,0,0,1.638
3761,3,434380, 1,0.2492,0.7976,0.04698,64521,19558, 84080,26184,43336,57609,71144,0.3954,0.1199,0.5153,0.7674,0.7114,0.7626,0.6599,0.5934,0.5417,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1,-0.1,-0.1,-0.1,-0.1,2,0,0,1.638
3761,4,417352, 1,0.2492,0.7976,0.19111,66346,21097, 87443,26126,42106,52124,65299,0.4141,0.1317,0.5458,0.7588,0.7175,0.7700,0.6750,0.6265,0.5725,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1,-0.1,-0.1,-0.1,-0.1,2,0,0,1.638
3761,5,284673, 1,0.2492,0.7976,0.16806,42329,15094, 57423,14138,26514,33126,42084,0.4032,0.1438,0.5470,0.7372,0.7496,0.8025,0.6841,0.6342,0.5771,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1,-0.1,-0.1,-0.1,-0.1,2,0,0,1.638
3763,1,293034, 1,0.2492,0.7976,0.14108,48602,13143, 61745,18348,29267,39388,50058,0.4143,0.1120,0.5263,0.7872,0.7260,0.7710,0.6785,0.6105,0.5523,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1,-0.1,-0.1,-0.1,-0.1,2,0,0,1.638
3763,2,466299, 1,0.2492,0.7976,0.19787,65279,18521, 83800,28982,47116,62510,79663,0.3775,0.1071,0.4846,0.7790,0.6925,0.7430,0.6401,0.5728,0.5127,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1,-0.1,-0.1,-0.1,-0.1,2,0,0,1.638
3763,3,434380, 1,0.2492,0.7976,0.04698,64521,19558, 84080,26184,43336,57609,71144,0.3954,0.1199,0.5153,0.7674,0.7114,0.7626,0.6599,0.5934,0.5417,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1,-0.1,-0.1,-0.1,-0.1,2,0,0,1.638
3763,4,417352, 1,0.2492,0.7976,0.19111,66346,21097, 87443,26126,42106,52124,65299,0.4141,0.1317,0.5458,0.7588,0.7175,0.7700,0.6750,0.6265,0.5725,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1,-0.1,-0.1,-0.1,-0.1,2,0,0,1.638
3763,5,284673, 1,0.2492,0.7976,0.16806,42329,15094, 57423,14138,26514,33126,42084,0.4032,0.1438,0.5470,0.7372,0.7496,0.8025,0.6841,0.6342,0.5771,5,5,5,5,5,-0.06765,0.03398,-0.1692,-0.2905,-0.403, 0.1,-0.1,-0.1,-0.1,-0.1,2,0,0,1.638
3791,1,352501, 1,0.2876,0.7976,0.15076,59471,16832, 76303,21883,35480,46100,58739,0.4201,0.1189,0.5390,0.7795,0.7311,0.7772,0.6826,0.6234,0.5650,5,5,5,5,5,-0.06764,0.03398,-0.1692,-0.2905,-0.403, 0.1, 0.1,-0.1,-0.1,-0.1,2,0,1,1.726
