draw,district,total_pop,chain,plan_dev,comp_edge,comp_polsby,nv_ldp,nv_komei,nv_ruling,nv_cdp,nv_opp_coalition_4,nv_opp_coalition_5,nv_opp_all,ldp_share,komei_share,ruling_share,ldp_v_komei,ldp_v_cdp,ruling_v_cdp,ruling_v_opp_coalition_4,ruling_v_opp_coalition_5,ruling_v_opp_all,seats_ldp_v_cdp,seats_ruling_v_cdp,seats_ruling_v_opp_coalition_4,seats_ruling_v_opp_coalition_5,seats_ruling_v_opp_all,egap_ldp_v_cdp,egap_ruling_v_cdp,egap_ruling_v_opp_coalition_4,egap_ruling_v_opp_coalition_5,egap_ruling_v_opp_all,pbias_ldp_v_cdp,pbias_ruling_v_cdp,pbias_ruling_v_opp_coalition_4,pbias_ruling_v_opp_coalition_5,pbias_ruling_v_opp_all,max_to_min,gun_split,num_mun_split,mun_split,multi,koiki_split,valid
40565, 5,393144, 3,0.3017,0.9229,0.34092, 65610,17233, 82842,40730, 66686, 75027, 91703,0.3576,0.09393,0.4516,0.7921,0.6170,0.6704,0.5540,0.5248,0.4746,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1424411,0.18587, 0.00000, 0.16667, 0.00000, 0.00000, 0.08333,1.780,1,1,1,0,2,TRUE
40565, 6,409970, 3,0.3017,0.9229,0.26133, 52433,20890, 73323,33237, 64769, 75078, 89867,0.3013,0.12005,0.4214,0.7152,0.6121,0.6882,0.5310,0.4941,0.4493,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1424411,0.18587, 0.00000, 0.16667, 0.00000, 0.00000, 0.08333,1.780,1,1,1,0,2,TRUE
40565, 7,338910, 3,0.3017,0.9229,0.13448, 51068,21230, 72299,35273, 62225, 70257, 81115,0.3173,0.13192,0.4492,0.7064,0.5915,0.6721,0.5374,0.5072,0.4713,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1424411,0.18587, 0.00000, 0.16667, 0.00000, 0.00000, 0.08333,1.780,1,1,1,0,2,TRUE
40565, 8,411214, 3,0.3017,0.9229,0.10344, 63894,22523, 86417,43801, 69956, 78292, 87840,0.3498,0.12332,0.4731,0.7394,0.5933,0.6636,0.5526,0.5247,0.4959,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1424411,0.18587, 0.00000, 0.16667, 0.00000, 0.00000, 0.08333,1.780,1,1,1,0,2,TRUE
40565, 9,462256, 3,0.3017,0.9229,0.26529, 71749,29395,101144,53308, 86204, 97324,110921,0.3217,0.13181,0.4535,0.7094,0.5738,0.6549,0.5399,0.5096,0.4769,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1424411,0.18587, 0.00000, 0.16667, 0.00000, 0.00000, 0.08333,1.780,1,1,1,0,2,TRUE
40565,10,380279, 3,0.3017,0.9229,0.12091, 48601,22295, 70897,35492, 61935, 73286, 83630,0.2990,0.13715,0.4361,0.6855,0.5780,0.6664,0.5337,0.4917,0.4588,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1424411,0.18587, 0.00000, 0.16667, 0.00000, 0.00000, 0.08333,1.780,1,1,1,0,2,TRUE
40565,11,446934, 3,0.3017,0.9229,0.26614, 62242,26122, 88364,43454, 77513, 89731,106365,0.3008,0.12623,0.4270,0.7045,0.5890,0.6705,0.5327,0.4962,0.4538,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1424411,0.18587, 0.00000, 0.16667, 0.00000, 0.00000, 0.08333,1.780,1,1,1,0,2,TRUE
40565,12,526199, 3,0.3017,0.9229,0.21514, 88378,26564,114942,45994, 80033, 93348,112014,0.3667,0.11023,0.4769,0.7689,0.6577,0.7142,0.5895,0.5518,0.5065,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.1424411,0.18587, 0.00000, 0.16667, 0.00000, 0.00000, 0.08333,1.780,1,1,1,0,2,TRUE
40576, 1,292062, 3,0.3247,0.9153,0.11190, 44157,16658, 60816,22296, 40852, 46092, 59826,0.3498,0.13196,0.4817,0.7261,0.6645,0.7318,0.5982,0.5689,0.5041,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.0783492,0.25152, 0.16667, 0.16667, 0.16667, 0.00000, 0.00000,1.938,1,2,2,0,2,TRUE
40576, 2,330729, 3,0.3247,0.9153,0.37082, 53288,13548, 66835,34396, 56061, 62772, 77358,0.3514,0.08934,0.4408,0.7974,0.6077,0.6603,0.5438,0.5157,0.4635,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.0783492,0.25152, 0.16667, 0.16667, 0.16667, 0.00000, 0.00000,1.938,1,2,2,0,2,TRUE
40576, 3,442694, 3,0.3247,0.9153,0.12250, 60923,25981, 86904,41826, 72560, 85541, 97975,0.3134,0.13365,0.4471,0.7011,0.5930,0.6751,0.5450,0.5040,0.4701,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.0783492,0.25152, 0.16667, 0.16667, 0.16667, 0.00000, 0.00000,1.938,1,2,2,0,2,TRUE
40576, 4,411214, 3,0.3247,0.9153,0.10344, 63894,22523, 86417,43801, 69956, 78292, 87840,0.3498,0.12332,0.4731,0.7394,0.5933,0.6636,0.5526,0.5247,0.4959,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.0783492,0.25152, 0.16667, 0.16667, 0.16667, 0.00000, 0.00000,1.938,1,2,2,0,2,TRUE
40576, 5,457945, 3,0.3247,0.9153,0.20774, 61567,25519, 87087,43959, 78042, 89548,106104,0.3002,0.12445,0.4247,0.7073,0.5835,0.6647,0.5274,0.4930,0.4508,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.0783492,0.25152, 0.16667, 0.16667, 0.16667, 0.00000, 0.00000,1.938,1,2,2,0,2,TRUE
40576, 6,479670, 3,0.3247,0.9153,0.19718, 73257,23297, 96553,46593, 77409, 87587,100582,0.3525,0.11209,0.4646,0.7588,0.6113,0.6745,0.5550,0.5244,0.4898,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.0783492,0.25152, 0.16667, 0.16667, 0.16667, 0.00000, 0.00000,1.938,1,2,2,0,2,TRUE
40576, 7,537196, 3,0.3247,0.9153,0.19876, 70212,28295, 98506,46830, 87920,101401,119843,0.3020,0.12170,0.4237,0.7129,0.6000,0.6779,0.5284,0.4928,0.4511,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.0783492,0.25152, 0.16667, 0.16667, 0.16667, 0.00000, 0.00000,1.938,1,2,2,0,2,TRUE
40576, 8,460056, 3,0.3247,0.9153,0.25376, 68675,24715, 93389,46719, 81244, 94392,112642,0.3139,0.11298,0.4269,0.7354,0.5951,0.6666,0.5348,0.4973,0.4533,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.0783492,0.25152, 0.16667, 0.16667, 0.16667, 0.00000, 0.00000,1.938,1,2,2,0,2,TRUE
40576, 9,332178, 3,0.3247,0.9153,0.09323, 60858,16460, 77317,29503, 49126, 55928, 68461,0.3975,0.10749,0.5049,0.7872,0.6736,0.7239,0.6115,0.5803,0.5304,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.0783492,0.25152, 0.16667, 0.16667, 0.16667, 0.00000, 0.00000,1.938,1,2,2,0,2,TRUE
40576,10,420862, 3,0.3247,0.9153,0.14091, 73591,27710,101302,43082, 68214, 77805, 89372,0.3680,0.13857,0.5066,0.7265,0.6308,0.7017,0.5976,0.5656,0.5313,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.0783492,0.25152, 0.16667, 0.16667, 0.16667, 0.00000, 0.00000,1.938,1,2,2,0,2,TRUE
40576,11,459644, 3,0.3247,0.9153,0.12266, 76841,26873,103714,46250, 81447, 92167,107073,0.3463,0.12112,0.4674,0.7409,0.6243,0.6916,0.5601,0.5295,0.4920,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.0783492,0.25152, 0.16667, 0.16667, 0.16667, 0.00000, 0.00000,1.938,1,2,2,0,2,TRUE
40576,12,566039, 3,0.3247,0.9153,0.19431, 81446,24219,105665,52773, 95385,110409,133097,0.3190,0.09487,0.4139,0.7710,0.6069,0.6670,0.5256,0.4890,0.4425,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.0783492,0.25152, 0.16667, 0.16667, 0.16667, 0.00000, 0.00000,1.938,1,2,2,0,2,TRUE
40578, 1,292062, 3,0.3247,0.9153,0.11190, 44157,16658, 60816,22296, 40852, 46092, 59826,0.3498,0.13196,0.4817,0.7261,0.6645,0.7318,0.5982,0.5689,0.5041,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.0783492,0.25152, 0.16667, 0.16667, 0.16667, 0.00000, 0.00000,1.938,1,2,2,0,2,TRUE
40578, 2,330729, 3,0.3247,0.9153,0.37082, 53288,13548, 66835,34396, 56061, 62772, 77358,0.3514,0.08934,0.4408,0.7974,0.6077,0.6603,0.5438,0.5157,0.4635,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.0783492,0.25152, 0.16667, 0.16667, 0.16667, 0.00000, 0.00000,1.938,1,2,2,0,2,TRUE
40578, 3,442694, 3,0.3247,0.9153,0.12250, 60923,25981, 86904,41826, 72560, 85541, 97975,0.3134,0.13365,0.4471,0.7011,0.5930,0.6751,0.5450,0.5040,0.4701,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.0783492,0.25152, 0.16667, 0.16667, 0.16667, 0.00000, 0.00000,1.938,1,2,2,0,2,TRUE
40578, 4,411214, 3,0.3247,0.9153,0.10344, 63894,22523, 86417,43801, 69956, 78292, 87840,0.3498,0.12332,0.4731,0.7394,0.5933,0.6636,0.5526,0.5247,0.4959,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.0783492,0.25152, 0.16667, 0.16667, 0.16667, 0.00000, 0.00000,1.938,1,2,2,0,2,TRUE
40578, 5,457945, 3,0.3247,0.9153,0.20774, 61567,25519, 87087,43959, 78042, 89548,106104,0.3002,0.12445,0.4247,0.7073,0.5835,0.6647,0.5274,0.4930,0.4508,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.0783492,0.25152, 0.16667, 0.16667, 0.16667, 0.00000, 0.00000,1.938,1,2,2,0,2,TRUE
40578, 6,479670, 3,0.3247,0.9153,0.19718, 73257,23297, 96553,46593, 77409, 87587,100582,0.3525,0.11209,0.4646,0.7588,0.6113,0.6745,0.5550,0.5244,0.4898,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.0783492,0.25152, 0.16667, 0.16667, 0.16667, 0.00000, 0.00000,1.938,1,2,2,0,2,TRUE
40578, 7,537196, 3,0.3247,0.9153,0.19876, 70212,28295, 98506,46830, 87920,101401,119843,0.3020,0.12170,0.4237,0.7129,0.6000,0.6779,0.5284,0.4928,0.4511,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.0783492,0.25152, 0.16667, 0.16667, 0.16667, 0.00000, 0.00000,1.938,1,2,2,0,2,TRUE
40578, 8,460056, 3,0.3247,0.9153,0.25376, 68675,24715, 93389,46719, 81244, 94392,112642,0.3139,0.11298,0.4269,0.7354,0.5951,0.6666,0.5348,0.4973,0.4533,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.0783492,0.25152, 0.16667, 0.16667, 0.16667, 0.00000, 0.00000,1.938,1,2,2,0,2,TRUE
40578, 9,332178, 3,0.3247,0.9153,0.09323, 60858,16460, 77317,29503, 49126, 55928, 68461,0.3975,0.10749,0.5049,0.7872,0.6736,0.7239,0.6115,0.5803,0.5304,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.0783492,0.25152, 0.16667, 0.16667, 0.16667, 0.00000, 0.00000,1.938,1,2,2,0,2,TRUE
40578,10,420862, 3,0.3247,0.9153,0.14091, 73591,27710,101302,43082, 68214, 77805, 89372,0.3680,0.13857,0.5066,0.7265,0.6308,0.7017,0.5976,0.5656,0.5313,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.0783492,0.25152, 0.16667, 0.16667, 0.16667, 0.00000, 0.00000,1.938,1,2,2,0,2,TRUE
40578,11,459644, 3,0.3247,0.9153,0.12266, 76841,26873,103714,46250, 81447, 92167,107073,0.3463,0.12112,0.4674,0.7409,0.6243,0.6916,0.5601,0.5295,0.4920,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.0783492,0.25152, 0.16667, 0.16667, 0.16667, 0.00000, 0.00000,1.938,1,2,2,0,2,TRUE
40578,12,566039, 3,0.3247,0.9153,0.19431, 81446,24219,105665,52773, 95385,110409,133097,0.3190,0.09487,0.4139,0.7710,0.6069,0.6670,0.5256,0.4890,0.4425,12,12,12, 8,3,-0.274,-0.1374,-0.3927,-0.0783492,0.25152, 0.16667, 0.16667, 0.16667, 0.00000, 0.00000,1.938,1,2,2,0,2,TRUE
40631, 1,363888, 3,0.3210,0.9064,0.32938, 57988,20953, 78941,38864, 65397, 75494, 88947,0.3265,0.11797,0.4445,0.7346,0.5987,0.6701,0.5469,0.5112,0.4702,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40631, 2,571353, 3,0.3210,0.9064,0.09804, 92772,33398,126169,55330, 96708,110165,128767,0.3455,0.12436,0.4698,0.7353,0.6264,0.6952,0.5661,0.5339,0.4949,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40631, 3,343502, 3,0.3210,0.9064,0.22418, 47858,17521, 65379,29880, 54752, 63924, 76885,0.3152,0.11540,0.4306,0.7321,0.6157,0.6864,0.5443,0.5056,0.4596,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40631, 4,494080, 3,0.3210,0.9064,0.16721, 65637,26103, 91740,43220, 81349, 93680,110442,0.3050,0.12130,0.4263,0.7156,0.6030,0.6798,0.5300,0.4948,0.4537,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40631, 5,551947, 3,0.3210,0.9064,0.24043, 84867,26867,111734,51682, 87960, 98630,122933,0.3446,0.10908,0.4537,0.7596,0.6215,0.6838,0.5595,0.5312,0.4761,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40631, 6,411214, 3,0.3210,0.9064,0.10344, 63894,22523, 86417,43801, 69956, 78292, 87840,0.3498,0.12332,0.4731,0.7394,0.5933,0.6636,0.5526,0.5247,0.4959,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40631, 7,451232, 3,0.3210,0.9064,0.24420, 66778,17771, 84549,43270, 77377, 89500,108202,0.3240,0.08622,0.4102,0.7900,0.6069,0.6616,0.5221,0.4858,0.4386,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40631, 8,341797, 3,0.3210,0.9064,0.10029, 60431,15866, 76296,29523, 49513, 56402, 71381,0.3896,0.10229,0.4919,0.7921,0.6718,0.7211,0.6065,0.5750,0.5166,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40631, 9,479670, 3,0.3210,0.9064,0.19718, 73257,23297, 96553,46593, 77409, 87587,100582,0.3525,0.11209,0.4646,0.7588,0.6113,0.6745,0.5550,0.5244,0.4898,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40631,10,442694, 3,0.3210,0.9064,0.12250, 60923,25981, 86904,41826, 72560, 85541, 97975,0.3134,0.13365,0.4471,0.7011,0.5930,0.6751,0.5450,0.5040,0.4701,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40631,11,384841, 3,0.3210,0.9064,0.10243, 68106,26659, 94765,42175, 67097, 75803, 86390,0.3593,0.14066,0.5000,0.7188,0.6176,0.6921,0.5855,0.5556,0.5231,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40631,12,354071, 3,0.3210,0.9064,0.15675, 46198,18860, 65058,31864, 58138, 66911, 79830,0.2995,0.12229,0.4218,0.7106,0.5920,0.6715,0.5281,0.4930,0.4490,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40632, 1,363888, 3,0.3210,0.9064,0.32938, 57988,20953, 78941,38864, 65397, 75494, 88947,0.3265,0.11797,0.4445,0.7346,0.5987,0.6701,0.5469,0.5112,0.4702,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40632, 2,571353, 3,0.3210,0.9064,0.09804, 92772,33398,126169,55330, 96708,110165,128767,0.3455,0.12436,0.4698,0.7353,0.6264,0.6952,0.5661,0.5339,0.4949,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40632, 3,343502, 3,0.3210,0.9064,0.22418, 47858,17521, 65379,29880, 54752, 63924, 76885,0.3152,0.11540,0.4306,0.7321,0.6157,0.6864,0.5443,0.5056,0.4596,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40632, 4,494080, 3,0.3210,0.9064,0.16721, 65637,26103, 91740,43220, 81349, 93680,110442,0.3050,0.12130,0.4263,0.7156,0.6030,0.6798,0.5300,0.4948,0.4537,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40632, 5,551947, 3,0.3210,0.9064,0.24043, 84867,26867,111734,51682, 87960, 98630,122933,0.3446,0.10908,0.4537,0.7596,0.6215,0.6838,0.5595,0.5312,0.4761,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40632, 6,411214, 3,0.3210,0.9064,0.10344, 63894,22523, 86417,43801, 69956, 78292, 87840,0.3498,0.12332,0.4731,0.7394,0.5933,0.6636,0.5526,0.5247,0.4959,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40632, 7,451232, 3,0.3210,0.9064,0.24420, 66778,17771, 84549,43270, 77377, 89500,108202,0.3240,0.08622,0.4102,0.7900,0.6069,0.6616,0.5221,0.4858,0.4386,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40632, 8,341797, 3,0.3210,0.9064,0.10029, 60431,15866, 76296,29523, 49513, 56402, 71381,0.3896,0.10229,0.4919,0.7921,0.6718,0.7211,0.6065,0.5750,0.5166,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40632, 9,479670, 3,0.3210,0.9064,0.19718, 73257,23297, 96553,46593, 77409, 87587,100582,0.3525,0.11209,0.4646,0.7588,0.6113,0.6745,0.5550,0.5244,0.4898,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40632,10,442694, 3,0.3210,0.9064,0.12250, 60923,25981, 86904,41826, 72560, 85541, 97975,0.3134,0.13365,0.4471,0.7011,0.5930,0.6751,0.5450,0.5040,0.4701,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40632,11,384841, 3,0.3210,0.9064,0.10243, 68106,26659, 94765,42175, 67097, 75803, 86390,0.3593,0.14066,0.5000,0.7188,0.6176,0.6921,0.5855,0.5556,0.5231,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40632,12,354071, 3,0.3210,0.9064,0.15675, 46198,18860, 65058,31864, 58138, 66911, 79830,0.2995,0.12229,0.4218,0.7106,0.5920,0.6715,0.5281,0.4930,0.4490,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40634, 1,363888, 3,0.3210,0.9064,0.32938, 57988,20953, 78941,38864, 65397, 75494, 88947,0.3265,0.11797,0.4445,0.7346,0.5987,0.6701,0.5469,0.5112,0.4702,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40634, 2,571353, 3,0.3210,0.9064,0.09804, 92772,33398,126169,55330, 96708,110165,128767,0.3455,0.12436,0.4698,0.7353,0.6264,0.6952,0.5661,0.5339,0.4949,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40634, 3,343502, 3,0.3210,0.9064,0.22418, 47858,17521, 65379,29880, 54752, 63924, 76885,0.3152,0.11540,0.4306,0.7321,0.6157,0.6864,0.5443,0.5056,0.4596,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40634, 4,494080, 3,0.3210,0.9064,0.16721, 65637,26103, 91740,43220, 81349, 93680,110442,0.3050,0.12130,0.4263,0.7156,0.6030,0.6798,0.5300,0.4948,0.4537,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40634, 5,551947, 3,0.3210,0.9064,0.24043, 84867,26867,111734,51682, 87960, 98630,122933,0.3446,0.10908,0.4537,0.7596,0.6215,0.6838,0.5595,0.5312,0.4761,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40634, 6,411214, 3,0.3210,0.9064,0.10344, 63894,22523, 86417,43801, 69956, 78292, 87840,0.3498,0.12332,0.4731,0.7394,0.5933,0.6636,0.5526,0.5247,0.4959,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40634, 7,451232, 3,0.3210,0.9064,0.24420, 66778,17771, 84549,43270, 77377, 89500,108202,0.3240,0.08622,0.4102,0.7900,0.6069,0.6616,0.5221,0.4858,0.4386,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40634, 8,341797, 3,0.3210,0.9064,0.10029, 60431,15866, 76296,29523, 49513, 56402, 71381,0.3896,0.10229,0.4919,0.7921,0.6718,0.7211,0.6065,0.5750,0.5166,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40634, 9,479670, 3,0.3210,0.9064,0.19718, 73257,23297, 96553,46593, 77409, 87587,100582,0.3525,0.11209,0.4646,0.7588,0.6113,0.6745,0.5550,0.5244,0.4898,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40634,10,442694, 3,0.3210,0.9064,0.12250, 60923,25981, 86904,41826, 72560, 85541, 97975,0.3134,0.13365,0.4471,0.7011,0.5930,0.6751,0.5450,0.5040,0.4701,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40634,11,384841, 3,0.3210,0.9064,0.10243, 68106,26659, 94765,42175, 67097, 75803, 86390,0.3593,0.14066,0.5000,0.7188,0.6176,0.6921,0.5855,0.5556,0.5231,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40634,12,354071, 3,0.3210,0.9064,0.15675, 46198,18860, 65058,31864, 58138, 66911, 79830,0.2995,0.12229,0.4218,0.7106,0.5920,0.6715,0.5281,0.4930,0.4490,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40644, 1,363888, 3,0.3210,0.9064,0.32938, 57988,20953, 78941,38864, 65397, 75494, 88947,0.3265,0.11797,0.4445,0.7346,0.5987,0.6701,0.5469,0.5112,0.4702,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40644, 2,571353, 3,0.3210,0.9064,0.09804, 92772,33398,126169,55330, 96708,110165,128767,0.3455,0.12436,0.4698,0.7353,0.6264,0.6952,0.5661,0.5339,0.4949,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40644, 3,343502, 3,0.3210,0.9064,0.22418, 47858,17521, 65379,29880, 54752, 63924, 76885,0.3152,0.11540,0.4306,0.7321,0.6157,0.6864,0.5443,0.5056,0.4596,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
40644, 4,494080, 3,0.3210,0.9064,0.16721, 65637,26103, 91740,43220, 81349, 93680,110442,0.3050,0.12130,0.4263,0.7156,0.6030,0.6798,0.5300,0.4948,0.4537,12,12,12, 9,2,-0.274,-0.1374,-0.3927,-0.2195664,0.30918, 0.08333, 0.08333, 0.08333, 0.00000, 0.08333,1.672,1,2,2,0,2,TRUE
